Year,Month,usg_apt_id,usg_apt,usg_wac,fg_apt_id,fg_apt,fg_wac,airlineid,carrier,carriergroup,type,Scheduled,Charter,Total
2016,1,13303,MIA,33,13068,LRM,224,20452,YX,1,Passengers,1332,0,1332
2016,1,13303,MIA,33,13094,LTN,493,21568,VJT,0,Passengers,0,6,6
2016,1,13303,MIA,33,13156,MAD,482,19805,AA,1,Passengers,14403,0,14403
2016,1,13303,MIA,33,13156,MAD,482,19547,IB,0,Passengers,22697,0,22697
2016,1,13303,MIA,33,13156,MAD,482,20119,UX,0,Passengers,9982,0,9982
2016,1,13303,MIA,33,13165,MAN,493,20334,MT,0,Passengers,850,0,850
2016,1,13303,MIA,33,13166,MAO,316,19805,AA,1,Passengers,5128,0,5128
2016,1,13303,MIA,33,13166,MAO,316,20167,JJ,0,Passengers,6196,0,6196
2016,1,13303,MIA,33,13169,MAR,388,21161,09Q,1,Passengers,0,436,436
2016,1,13303,MIA,33,13169,MAR,388,21492,1BQ,1,Passengers,0,1634,1634
2016,1,13303,MIA,33,13169,MAR,388,19805,AA,1,Passengers,5437,0,5437
2016,1,13303,MIA,33,13180,MBJ,243,19805,AA,1,Passengers,19184,0,19184
2016,1,13303,MIA,33,13180,MBJ,243,20310,K8,1,Passengers,0,150,150
2016,1,13303,MIA,33,13218,MDE,327,19805,AA,1,Passengers,13420,0,13420
2016,1,13303,MIA,33,13218,MDE,327,19537,AV,0,Passengers,7554,0,7554
2016,1,13303,MIA,33,13239,MEC,337,20402,GL,1,Passengers,0,92,92
2016,1,13303,MIA,33,13252,MEX,148,21578,4O,0,Passengers,16687,0,16687
2016,1,13303,MIA,33,13252,MEX,148,19805,AA,1,Passengers,30063,0,30063
2016,1,13303,MIA,33,13252,MEX,148,19534,AM,0,Passengers,23114,0,23114
2016,1,13303,MIA,33,13269,MGA,153,19805,AA,1,Passengers,24179,0,24179
2016,1,13303,MIA,33,13269,MGA,153,19574,TA,0,Passengers,10063,0,10063
2016,1,13303,MIA,33,13289,MHH,204,20452,YX,1,Passengers,2169,0,2169
2016,1,13303,MIA,33,13306,MID,148,20250,5D,0,Passengers,2543,0,2543
2016,1,13303,MIA,33,13514,MTY,148,20250,5D,0,Passengers,2342,0,2342
2016,1,13303,MIA,33,13514,MTY,148,19805,AA,1,Passengers,2812,0,2812
2016,1,13303,MIA,33,13518,MUC,429,19554,LH,0,Passengers,9320,0,9320
2016,1,13303,MIA,33,13532,MVD,385,19805,AA,1,Passengers,10569,0,10569
2016,1,13303,MIA,33,13560,MXP,450,19805,AA,1,Passengers,8104,0,8104
2016,1,13303,MIA,33,13605,NAS,204,19805,AA,1,Passengers,803,0,803
2016,1,13303,MIA,33,13605,NAS,204,19552,LA,0,Passengers,239,0,239
2016,1,13303,MIA,33,13605,NAS,204,19577,UP,0,Passengers,9094,0,9094
2016,1,13303,MIA,33,13605,NAS,204,20452,YX,1,Passengers,20499,0,20499
2016,1,13303,MIA,33,13625,NCE,427,21568,VJT,0,Passengers,0,7,7
2016,1,13303,MIA,33,14012,PAP,238,19805,AA,1,Passengers,23057,0,23057
2016,1,13303,MIA,33,14012,PAP,238,19532,AF,0,Passengers,4654,0,4654
2016,1,13303,MIA,33,14012,PAP,238,20310,K8,1,Passengers,0,18,18
2016,1,13303,MIA,33,14153,PLS,281,19805,AA,1,Passengers,6353,0,6353
2016,1,13303,MIA,33,14153,PLS,281,20452,YX,1,Passengers,5879,0,5879
2016,1,13303,MIA,33,14196,POA,316,19805,AA,1,Passengers,4889,0,4889
2016,1,13303,MIA,33,14207,POP,224,19805,AA,1,Passengers,8083,0,8083
2016,1,13303,MIA,33,14210,POS,280,19805,AA,1,Passengers,18034,0,18034
2016,1,13303,MIA,33,14210,POS,280,19542,BW,0,Passengers,6855,0,6855
2016,1,13303,MIA,33,14210,POS,280,19977,UA,1,Passengers,120,0,120
2016,1,13303,MIA,33,14278,PTP,235,19805,AA,1,Passengers,303,0,303
2016,1,13303,MIA,33,14278,PTP,235,20452,YX,1,Passengers,337,0,337
2016,1,13303,MIA,33,14286,PTY,162,19805,AA,1,Passengers,22054,0,22054
2016,1,13303,MIA,33,14286,PTY,162,19770,CM,0,Passengers,43688,0,43688
2016,1,13303,MIA,33,14293,PUJ,224,21645,23Q,1,Passengers,0,143,143
2016,1,13303,MIA,33,14293,PUJ,224,21084,4M,0,Passengers,1231,0,1231
2016,1,13303,MIA,33,14293,PUJ,224,19805,AA,1,Passengers,23522,0,23522
2016,1,13303,MIA,33,14293,PUJ,224,21605,G3,0,Passengers,4076,0,4076
2016,1,13303,MIA,33,14293,PUJ,224,20402,GL,1,Passengers,0,2,2
2016,1,13303,MIA,33,14293,PUJ,224,19552,LA,0,Passengers,1940,0,1940
2016,1,13303,MIA,33,14293,PUJ,224,20207,XP,1,Passengers,0,147,147
2016,1,13303,MIA,33,14496,REC,316,19805,AA,1,Passengers,7391,0,7391
2016,1,13303,MIA,33,14637,RTB,131,19805,AA,1,Passengers,1091,0,1091
2016,1,13303,MIA,33,14677,SAL,118,19805,AA,1,Passengers,12424,0,12424
2016,1,13303,MIA,33,14677,SAL,118,19574,TA,0,Passengers,7561,0,7561
2016,1,13303,MIA,33,14681,SAP,131,19805,AA,1,Passengers,13544,0,13544
2016,1,13303,MIA,33,14681,SAP,131,19574,TA,0,Passengers,5492,0,5492
2016,1,13303,MIA,33,14717,SCL,324,19805,AA,1,Passengers,18874,0,18874
2016,1,13303,MIA,33,14717,SCL,324,19552,LA,0,Passengers,31092,0,31092
2016,1,13303,MIA,33,14722,SCU,219,21645,23Q,1,Passengers,0,264,264
2016,1,13303,MIA,33,14722,SCU,219,21650,EE,1,Passengers,0,626,626
2016,1,13303,MIA,33,14722,SCU,219,20402,GL,1,Passengers,0,193,193
2016,1,13303,MIA,33,14722,SCU,219,20310,K8,1,Passengers,0,248,248
2016,1,13303,MIA,33,14722,SCU,219,20207,XP,1,Passengers,0,817,817
2016,1,13303,MIA,33,14739,SDQ,224,19805,AA,1,Passengers,32022,0,32022
2016,1,13303,MIA,33,14838,SJO,110,19805,AA,1,Passengers,35389,0,35389
2016,1,13303,MIA,33,14838,SJO,110,21650,EE,1,Passengers,0,811,811
2016,1,13303,MIA,33,14838,SJO,110,21610,RV,0,Passengers,130,0,130
2016,1,13303,MIA,33,14838,SJO,110,19977,UA,1,Passengers,140,0,140
2016,1,13303,MIA,33,14849,SKB,275,19805,AA,1,Passengers,10902,0,10902
2016,1,13303,MIA,33,14849,SKB,275,20402,GL,1,Passengers,0,148,148
2016,1,13303,MIA,33,14924,SNU,219,21161,09Q,1,Passengers,0,904,904
2016,1,13303,MIA,33,14924,SNU,219,21645,23Q,1,Passengers,0,600,600
2016,1,13303,MIA,33,14924,SNU,219,19805,AA,1,Passengers,0,2893,2893
2016,1,13303,MIA,33,14924,SNU,219,21650,EE,1,Passengers,0,2125,2125
2016,1,13303,MIA,33,14924,SNU,219,20310,K8,1,Passengers,0,324,324
2016,1,13303,MIA,33,14924,SNU,219,20207,XP,1,Passengers,0,1065,1065
2016,1,13303,MIA,33,14991,SSA,316,19805,AA,1,Passengers,3848,0,3848
2016,1,13303,MIA,33,15013,STI,224,19805,AA,1,Passengers,7710,0,7710
2016,1,13303,MIA,33,15058,SVO,475,19573,SU,0,Passengers,6967,0,6967
2016,1,13303,MIA,33,15084,SXM,264,19805,AA,1,Passengers,14669,0,14669
2016,1,13303,MIA,33,15192,TGU,131,19805,AA,1,Passengers,9694,0,9694
2016,1,13303,MIA,33,15402,TXL,429,21361,AB,0,Passengers,4190,0,4190
2016,1,13303,MIA,33,15455,UIO,337,19805,AA,1,Passengers,18103,0,18103
2016,1,13303,MIA,33,15455,UIO,337,20348,XL,0,Passengers,6099,0,6099
2016,1,13303,MIA,33,15513,UVF,276,19805,AA,1,Passengers,7740,0,7740
2016,1,13303,MIA,33,15567,VCP,316,19805,AA,1,Passengers,10183,0,10183
2016,1,13303,MIA,33,15595,VIE,403,19873,OS,0,Passengers,9659,0,9659
2016,1,13303,MIA,33,15627,VRA,219,21650,EE,1,Passengers,0,124,124
2016,1,13303,MIA,33,15627,VRA,219,20310,K8,1,Passengers,0,102,102
2016,1,13303,MIA,33,15643,VVI,312,19805,AA,1,Passengers,5041,0,5041
2016,1,13303,MIA,33,16078,YHM,936,21136,07Q,0,Passengers,0,93,93
2016,1,13303,MIA,33,16217,YUL,941,19805,AA,1,Passengers,16105,0,16105
2016,1,13303,MIA,33,16217,YUL,941,19531,AC,0,Passengers,7771,0,7771
2016,1,13303,MIA,33,16257,YYC,916,20229,WS,0,Passengers,79,0,79
2016,1,13303,MIA,33,16268,YYT,961,19805,AA,1,Passengers,181,0,181
2016,1,13303,MIA,33,16271,YYZ,936,21437,13Q,0,Passengers,0,22,22
2016,1,13303,MIA,33,16271,YYZ,936,19805,AA,1,Passengers,16065,0,16065
2016,1,13303,MIA,33,16271,YYZ,936,19531,AC,0,Passengers,30269,0,30269
2016,1,13303,MIA,33,16271,YYZ,936,20402,GL,1,Passengers,0,159,159
2016,1,13303,MIA,33,16271,YYZ,936,21610,RV,0,Passengers,130,0,130
2016,1,13303,MIA,33,16271,YYZ,936,20229,WS,0,Passengers,7092,0,7092
2016,1,13303,MIA,33,16321,ZRH,486,20233,LX,0,Passengers,23434,0,23434
2016,1,13303,MIA,33,16322,ZSA,204,20207,XP,1,Passengers,0,54,54
2016,1,13303,MIA,33,16322,ZSA,204,20452,YX,1,Passengers,62,0,62
2016,1,13342,MKE,45,11032,CUN,148,19534,AM,0,Passengers,0,7296,7296
2016,1,13342,MKE,45,11032,CUN,148,19790,DL,1,Passengers,1348,0,1348
2016,1,13342,MKE,45,11032,CUN,148,19393,WN,1,Passengers,1263,0,1263
2016,1,13342,MKE,45,13180,MBJ,243,19393,WN,1,Passengers,843,0,843
2016,1,13342,MKE,45,14293,PUJ,224,19393,WN,1,Passengers,710,0,710
2016,1,13342,MKE,45,16271,YYZ,936,20293,ZX,0,Passengers,1998,0,1998
2016,1,13360,MLB,33,16215,YTZ,936,21226,PD,0,Passengers,389,0,389
2016,1,13439,MPB,33,13746,NSB,204,20253,9K,1,Passengers,125,0,125
2016,1,13487,MSP,63,10292,AMS,461,19790,DL,1,Passengers,29635,0,29635
2016,1,13487,MSP,63,10920,CDG,427,19790,DL,1,Passengers,13965,0,13965
2016,1,13487,MSP,63,11032,CUN,148,19790,DL,1,Passengers,35491,0,35491
2016,1,13487,MSP,63,11032,CUN,148,20422,SY,1,Passengers,13017,0,13017
2016,1,13487,MSP,63,11244,CZM,148,19790,DL,1,Passengers,2027,0,2027
2016,1,13487,MSP,63,11244,CZM,148,20422,SY,1,Passengers,2965,0,2965
2016,1,13487,MSP,63,11868,GCM,233,19790,DL,1,Passengers,1155,0,1155
2016,1,13487,MSP,63,12239,HUX,148,20422,SY,1,Passengers,922,0,922
2016,1,13487,MSP,63,12651,KEF,439,19546,FI,0,Passengers,1431,0,1431
2016,1,13487,MSP,63,12972,LHR,493,19540,BA,0,Passengers,194,0,194
2016,1,13487,MSP,63,12972,LHR,493,19790,DL,1,Passengers,9801,0,9801
2016,1,13487,MSP,63,12990,LIR,110,19790,DL,1,Passengers,3400,0,3400
2016,1,13487,MSP,63,12990,LIR,110,20422,SY,1,Passengers,3135,0,3135
2016,1,13487,MSP,63,13180,MBJ,243,19790,DL,1,Passengers,5805,0,5805
2016,1,13487,MSP,63,13180,MBJ,243,20422,SY,1,Passengers,3801,0,3801
2016,1,13487,MSP,63,13252,MEX,148,19540,BA,0,Passengers,194,0,194
2016,1,13487,MSP,63,13594,MZT,148,19790,DL,1,Passengers,3466,0,3466
2016,1,13487,MSP,63,13594,MZT,148,20422,SY,1,Passengers,2516,0,2516
2016,1,13487,MSP,63,13605,NAS,204,19790,DL,1,Passengers,838,0,838
2016,1,13487,MSP,63,13605,NAS,204,20422,SY,1,Passengers,788,0,788
2016,1,13487,MSP,63,13744,NRT,736,19790,DL,1,Passengers,13285,0,13285
2016,1,13487,MSP,63,14293,PUJ,224,19790,DL,1,Passengers,7253,0,7253
2016,1,13487,MSP,63,14293,PUJ,224,20422,SY,1,Passengers,5020,0,5020
2016,1,13487,MSP,63,14312,PVR,148,19790,DL,1,Passengers,8696,0,8696
2016,1,13487,MSP,63,14312,PVR,148,20422,SY,1,Passengers,7462,0,7462
2016,1,13487,MSP,63,14832,SJD,148,19790,DL,1,Passengers,7598,0,7598
2016,1,13487,MSP,63,14832,SJD,148,20422,SY,1,Passengers,2211,0,2211
2016,1,13487,MSP,63,15084,SXM,264,19790,DL,1,Passengers,1263,0,1263
2016,1,13487,MSP,63,15084,SXM,264,20422,SY,1,Passengers,898,0,898
2016,1,13487,MSP,63,16042,YEG,916,20363,9E,1,Passengers,1295,0,1295
2016,1,13487,MSP,63,16042,YEG,916,20304,OO,1,Passengers,6354,0,6354
2016,1,13487,MSP,63,16173,YQR,921,20363,9E,1,Passengers,5808,0,5808
2016,1,13487,MSP,63,16173,YQR,921,20304,OO,1,Passengers,615,0,615
2016,1,13487,MSP,63,16217,YUL,941,20363,9E,1,Passengers,636,0,636
2016,1,13487,MSP,63,16217,YUL,941,19790,DL,1,Passengers,3314,0,3314
2016,1,13487,MSP,63,16229,YVR,906,21167,CP,1,Passengers,7041,0,7041
2016,1,13487,MSP,63,16232,YWG,926,20363,9E,1,Passengers,1403,0,1403
2016,1,13487,MSP,63,16232,YWG,926,19531,AC,0,Passengers,0,92,92
2016,1,13487,MSP,63,16232,YWG,926,21167,CP,1,Passengers,3813,0,3813
2016,1,13487,MSP,63,16232,YWG,926,19790,DL,1,Passengers,4963,48,5011
2016,1,13487,MSP,63,16232,YWG,926,20304,OO,1,Passengers,3670,0,3670
2016,1,13487,MSP,63,16242,YXE,921,20363,9E,1,Passengers,7177,0,7177
2016,1,13487,MSP,63,16257,YYC,916,21437,13Q,0,Passengers,0,4,4
2016,1,13487,MSP,63,16257,YYC,916,20363,9E,1,Passengers,1574,0,1574
2016,1,13487,MSP,63,16257,YYC,916,20304,OO,1,Passengers,6706,0,6706
2016,1,13487,MSP,63,16271,YYZ,936,21437,13Q,0,Passengers,0,10,10
2016,1,13487,MSP,63,16271,YYZ,936,20363,9E,1,Passengers,2892,0,2892
2016,1,13487,MSP,63,16271,YYZ,936,21167,CP,1,Passengers,2516,0,2516
2016,1,13487,MSP,63,16271,YYZ,936,20366,EV,1,Passengers,4374,0,4374
2016,1,13487,MSP,63,16271,YYZ,936,20206,QK,0,Passengers,6646,0,6646
2016,1,13487,MSP,63,16304,ZIH,148,19790,DL,1,Passengers,2337,0,2337
2016,1,13487,MSP,63,16304,ZIH,148,20422,SY,1,Passengers,2648,0,2648
2016,1,13487,MSP,63,16306,ZLO,148,19790,DL,1,Passengers,407,0,407
2016,1,13487,MSP,63,16306,ZLO,148,20422,SY,1,Passengers,487,0,487
2016,1,13495,MSY,72,11032,CUN,148,19790,DL,1,Passengers,883,0,883
2016,1,13495,MSY,72,12239,HUX,148,20402,GL,1,Passengers,0,164,164
2016,1,13495,MSY,72,13252,MEX,148,19790,DL,1,Passengers,114,0,114
2016,1,13495,MSY,72,13605,NAS,204,20402,GL,1,Passengers,0,161,161
2016,1,13495,MSY,72,14286,PTY,162,19770,CM,0,Passengers,2808,0,2808
2016,1,13495,MSY,72,16271,YYZ,936,21437,13Q,0,Passengers,0,2,2
2016,1,13495,MSY,72,16271,YYZ,936,20206,QK,0,Passengers,4072,0,4072
2016,1,13796,OAK,91,10357,ARN,484,21579,DY,0,Passengers,4615,0,4615
2016,1,13796,OAK,91,10638,BJX,148,21351,Y4,0,Passengers,1056,0,1056
2016,1,13796,OAK,91,11874,GDL,148,21351,Y4,0,Passengers,16505,0,16505
2016,1,13796,OAK,91,13252,MEX,148,21351,Y4,0,Passengers,2305,0,2305
2016,1,13796,OAK,91,13370,MLM,148,21351,Y4,0,Passengers,2487,0,2487
2016,1,13796,OAK,91,13625,NCE,427,21440,15Q,0,Passengers,0,2,2
2016,1,13796,OAK,91,14312,PVR,148,19930,AS,1,Passengers,171,0,171
2016,1,13796,OAK,91,14832,SJD,148,21352,0WQ,1,Passengers,0,5,5
2016,1,13796,OAK,91,15210,TIJ,148,21351,Y4,0,Passengers,2115,0,2115
2016,1,13830,OGG,2,16042,YEG,916,20229,WS,0,Passengers,6488,0,6488
2016,1,13830,OGG,2,16042,YEG,916,20377,X9,1,Passengers,0,2957,2957
2016,1,13830,OGG,2,16229,YVR,906,21610,RV,0,Passengers,12923,0,12923
2016,1,13830,OGG,2,16229,YVR,906,20229,WS,0,Passengers,19728,0,19728
2016,1,13830,OGG,2,16257,YYC,916,21439,14Q,0,Passengers,0,11,11
2016,1,13830,OGG,2,16257,YYC,916,19531,AC,0,Passengers,5721,0,5721
2016,1,13830,OGG,2,16257,YYC,916,20229,WS,0,Passengers,8537,0,8537
2016,1,13830,OGG,2,16257,YYC,916,20377,X9,1,Passengers,0,3143,3143
2016,1,13830,OGG,2,16263,YYJ,906,21439,14Q,0,Passengers,0,16,16
2016,1,13891,ONT,91,11874,GDL,148,19534,AM,0,Passengers,5956,0,5956
2016,1,13891,ONT,91,11874,GDL,148,21351,Y4,0,Passengers,6853,0,6853
2016,1,13891,ONT,91,13252,MEX,148,19534,AM,0,Passengers,1389,0,1389
2016,1,13891,ONT,91,14832,SJD,148,19930,AS,1,Passengers,156,0,156
2016,1,13898,OPF,33,13239,MEC,337,21196,0CQ,0,Passengers,0,15,15
2016,1,13898,OPF,33,15022,STR,429,21186,0BQ,0,Passengers,0,1,1
2016,1,13898,OPF,33,15604,VKO,475,21568,VJT,0,Passengers,0,2,2
2016,1,13930,ORD,41,10287,AMM,639,19568,RJ,0,Passengers,8298,0,8298
2016,1,13930,ORD,41,10292,AMS,461,19551,KL,0,Passengers,9413,0,9413
2016,1,13930,ORD,41,10292,AMS,461,19977,UA,1,Passengers,4833,0,4833
2016,1,13930,ORD,41,10357,ARN,484,19571,SK,0,Passengers,9825,0,9825
2016,1,13930,ORD,41,10411,AUA,277,19977,UA,1,Passengers,4268,0,4268
2016,1,13930,ORD,41,10415,AUH,678,21107,EY,0,Passengers,21509,0,21509
2016,1,13930,ORD,41,10752,BRU,409,19977,UA,1,Passengers,5998,0,5998
2016,1,13930,ORD,41,10846,BZE,106,19977,UA,1,Passengers,1260,0,1260
2016,1,13930,ORD,41,10920,CDG,427,19805,AA,1,Passengers,4081,0,4081
2016,1,13930,ORD,41,10920,CDG,427,19790,DL,1,Passengers,6664,0,6664
2016,1,13930,ORD,41,10920,CDG,427,19977,UA,1,Passengers,6214,0,6214
2016,1,13930,ORD,41,11118,CPH,419,19571,SK,0,Passengers,8059,0,8059
2016,1,13930,ORD,41,11032,CUN,148,19805,AA,1,Passengers,16620,0,16620
2016,1,13930,ORD,41,11032,CUN,148,20436,F9,1,Passengers,0,9852,9852
2016,1,13930,ORD,41,11032,CUN,148,19977,UA,1,Passengers,26716,0,26716
2016,1,13930,ORD,41,11244,CZM,148,19805,AA,1,Passengers,892,0,892
2016,1,13930,ORD,41,11244,CZM,148,19534,AM,0,Passengers,0,1058,1058
2016,1,13930,ORD,41,11244,CZM,148,19977,UA,1,Passengers,1512,0,1512
2016,1,13930,ORD,41,11290,DEL,733,19533,AI,0,Passengers,18580,0,18580
2016,1,13930,ORD,41,11369,DOH,664,21262,QR,0,Passengers,19258,0,19258
2016,1,13930,ORD,41,11435,DUB,441,19623,EI,0,Passengers,17450,0,17450
2016,1,13930,ORD,41,11455,DXB,678,20392,EK,0,Passengers,18334,0,18334
2016,1,13930,ORD,41,11760,FRA,429,19554,LH,0,Passengers,18951,0,18951
2016,1,13930,ORD,41,11760,FRA,429,19977,UA,1,Passengers,23518,0,23518
2016,1,13930,ORD,41,11868,GCM,233,19912,KX,0,Passengers,1418,0,1418
2016,1,13930,ORD,41,11868,GCM,233,19977,UA,1,Passengers,1449,0,1449
2016,1,13930,ORD,41,11874,GDL,148,19534,AM,0,Passengers,7870,0,7870
2016,1,13930,ORD,41,11874,GDL,148,21351,Y4,0,Passengers,2572,0,2572
2016,1,13930,ORD,41,11988,GRU,316,19977,UA,1,Passengers,13958,0,13958
2016,1,13930,ORD,41,12143,HKG,729,19779,CX,0,Passengers,14213,0,14213
2016,1,13930,ORD,41,12143,HKG,729,19977,UA,1,Passengers,14862,0,14862
2016,1,13930,ORD,41,12239,HUX,148,19534,AM,0,Passengers,0,1478,1478
2016,1,13930,ORD,41,12277,ICN,778,19550,KE,0,Passengers,13401,0,13401
2016,1,13930,ORD,41,12277,ICN,778,20277,OZ,0,Passengers,10187,0,10187
2016,1,13930,ORD,41,12395,IST,679,19821,TK,0,Passengers,17695,0,17695
2016,1,13930,ORD,41,12972,LHR,493,19805,AA,1,Passengers,23626,0,23626
2016,1,13930,ORD,41,12972,LHR,493,19540,BA,0,Passengers,26419,0,26419
2016,1,13930,ORD,41,12972,LHR,493,19977,UA,1,Passengers,18827,0,18827
2016,1,13930,ORD,41,12990,LIR,110,19977,UA,1,Passengers,3421,0,3421
2016,1,13930,ORD,41,12990,LIR,110,20207,XP,1,Passengers,0,883,883
2016,1,13930,ORD,41,13156,MAD,482,19547,IB,0,Passengers,8267,0,8267
2016,1,13930,ORD,41,13165,MAN,493,19805,AA,1,Passengers,1447,0,1447
2016,1,13930,ORD,41,13180,MBJ,243,19805,AA,1,Passengers,6013,0,6013
2016,1,13930,ORD,41,13180,MBJ,243,20310,K8,1,Passengers,0,102,102
2016,1,13930,ORD,41,13180,MBJ,243,19977,UA,1,Passengers,2125,0,2125
2016,1,13930,ORD,41,13180,MBJ,243,20207,XP,1,Passengers,0,2346,2346
2016,1,13930,ORD,41,13252,MEX,148,19805,AA,1,Passengers,6798,0,6798
2016,1,13930,ORD,41,13252,MEX,148,19534,AM,0,Passengers,18322,0,18322
2016,1,13930,ORD,41,13252,MEX,148,19977,UA,1,Passengers,8073,0,8073
2016,1,13930,ORD,41,13252,MEX,148,21351,Y4,0,Passengers,7023,0,7023
2016,1,13930,ORD,41,13261,MFM,747,19779,CX,0,Passengers,217,0,217
2016,1,13930,ORD,41,13370,MLM,148,19534,AM,0,Passengers,909,0,909
2016,1,13930,ORD,41,13514,MTY,148,19534,AM,0,Passengers,107,0,107
2016,1,13930,ORD,41,13514,MTY,148,20304,OO,1,Passengers,5795,0,5795
2016,1,13930,ORD,41,13518,MUC,429,19554,LH,0,Passengers,12750,0,12750
2016,1,13930,ORD,41,13518,MUC,429,19977,UA,1,Passengers,6361,0,6361
2016,1,13930,ORD,41,13605,NAS,204,20304,OO,1,Passengers,560,0,560
2016,1,13930,ORD,41,13605,NAS,204,19977,UA,1,Passengers,1237,0,1237
2016,1,13930,ORD,41,13744,NRT,736,19805,AA,1,Passengers,10110,0,10110
2016,1,13930,ORD,41,13744,NRT,736,19548,JL,0,Passengers,6120,0,6120
2016,1,13930,ORD,41,13744,NRT,736,19791,NH,0,Passengers,21519,0,21519
2016,1,13930,ORD,41,13744,NRT,736,19977,UA,1,Passengers,18115,0,18115
2016,1,13930,ORD,41,14066,PEK,713,19805,AA,1,Passengers,9622,0,9622
2016,1,13930,ORD,41,14066,PEK,713,21271,HU,0,Passengers,6808,0,6808
2016,1,13930,ORD,41,14066,PEK,713,19977,UA,1,Passengers,13688,0,13688
2016,1,13930,ORD,41,14153,PLS,281,19977,UA,1,Passengers,1281,0,1281
2016,1,13930,ORD,41,14286,PTY,162,19770,CM,0,Passengers,7313,0,7313
2016,1,13930,ORD,41,14293,PUJ,224,19805,AA,1,Passengers,1352,0,1352
2016,1,13930,ORD,41,14293,PUJ,224,20436,F9,1,Passengers,9585,0,9585
2016,1,13930,ORD,41,14293,PUJ,224,19977,UA,1,Passengers,9245,0,9245
2016,1,13930,ORD,41,14309,PVG,713,19805,AA,1,Passengers,9386,0,9386
2016,1,13930,ORD,41,14309,PVG,713,19977,UA,1,Passengers,14401,0,14401
2016,1,13930,ORD,41,14312,PVR,148,19805,AA,1,Passengers,8863,0,8863
2016,1,13930,ORD,41,14312,PVR,148,19534,AM,0,Passengers,0,1008,1008
2016,1,13930,ORD,41,14312,PVR,148,19930,AS,1,Passengers,0,1429,1429
2016,1,13930,ORD,41,14312,PVR,148,19977,UA,1,Passengers,11823,0,11823
2016,1,13930,ORD,41,14677,SAL,118,19574,TA,0,Passengers,4425,0,4425
2016,1,13930,ORD,41,14832,SJD,148,19805,AA,1,Passengers,8488,0,8488
2016,1,13930,ORD,41,14832,SJD,148,19977,UA,1,Passengers,2405,0,2405
2016,1,13930,ORD,41,14838,SJO,110,19977,UA,1,Passengers,2187,0,2187
2016,1,13930,ORD,41,15084,SXM,264,19977,UA,1,Passengers,2173,0,2173
2016,1,13930,ORD,41,15402,TXL,429,21361,AB,0,Passengers,6634,0,6634
2016,1,13930,ORD,41,15513,UVF,276,19977,UA,1,Passengers,1068,0,1068
2016,1,13930,ORD,41,15595,VIE,403,19873,OS,0,Passengers,6639,0,6639
2016,1,13930,ORD,41,15718,WAW,467,19555,LO,0,Passengers,8609,0,8609
2016,1,13930,ORD,41,16042,YEG,916,20304,OO,1,Passengers,3456,0,3456
2016,1,13930,ORD,41,16042,YEG,916,20448,S5,1,Passengers,246,0,246
2016,1,13930,ORD,41,16097,YKF,936,20398,MQ,1,Passengers,3383,0,3383
2016,1,13930,ORD,41,16149,YOW,936,20366,EV,1,Passengers,2541,0,2541
2016,1,13930,ORD,41,16149,YOW,936,20304,OO,1,Passengers,6875,0,6875
2016,1,13930,ORD,41,16163,YQB,941,20366,EV,1,Passengers,286,0,286
2016,1,13930,ORD,41,16217,YUL,941,21161,09Q,1,Passengers,0,53,53
2016,1,13930,ORD,41,16217,YUL,941,20237,AX,1,Passengers,852,0,852
2016,1,13930,ORD,41,16217,YUL,941,20366,EV,1,Passengers,6015,0,6015
2016,1,13930,ORD,41,16217,YUL,941,20304,OO,1,Passengers,7667,0,7667
2016,1,13930,ORD,41,16217,YUL,941,21611,RS,0,Passengers,11709,0,11709
2016,1,13930,ORD,41,16217,YUL,941,20448,S5,1,Passengers,310,0,310
2016,1,13930,ORD,41,16229,YVR,906,19977,UA,1,Passengers,16400,0,16400
2016,1,13930,ORD,41,16232,YWG,926,20304,OO,1,Passengers,5509,0,5509
2016,1,13930,ORD,41,16252,YXU,936,20366,EV,1,Passengers,1776,0,1776
2016,1,13930,ORD,41,16252,YXU,936,20304,OO,1,Passengers,156,0,156
2016,1,13930,ORD,41,16257,YYC,916,20304,OO,1,Passengers,3726,0,3726
2016,1,13930,ORD,41,16257,YYC,916,20448,S5,1,Passengers,5708,0,5708
2016,1,13930,ORD,41,16257,YYC,916,19977,UA,1,Passengers,1584,0,1584
2016,1,13930,ORD,41,16268,YYT,961,19805,AA,1,Passengers,73,0,73
2016,1,13930,ORD,41,16271,YYZ,936,21161,09Q,1,Passengers,0,128,128
2016,1,13930,ORD,41,16271,YYZ,936,19805,AA,1,Passengers,73,0,73
2016,1,13930,ORD,41,16271,YYZ,936,19531,AC,0,Passengers,6132,0,6132
2016,1,13930,ORD,41,16271,YYZ,936,20237,AX,1,Passengers,84,0,84
2016,1,13930,ORD,41,16271,YYZ,936,20366,EV,1,Passengers,3067,0,3067
2016,1,13930,ORD,41,16271,YYZ,936,20500,G7,1,Passengers,377,0,377
2016,1,13930,ORD,41,16271,YYZ,936,20398,MQ,1,Passengers,13307,0,13307
2016,1,13930,ORD,41,16271,YYZ,936,20304,OO,1,Passengers,2949,0,2949
2016,1,13930,ORD,41,16271,YYZ,936,21611,RS,0,Passengers,17042,0,17042
2016,1,13930,ORD,41,16271,YYZ,936,19977,UA,1,Passengers,14130,0,14130
2016,1,13930,ORD,41,16304,ZIH,148,19534,AM,0,Passengers,0,946,946
